persona_name,transactionid,accountid,bookingdate,valuedate,amount,currency,creditorname,debtorname,remittanceinfo,direction
bonus_income,PI5g2q3UjrnvQ0Fp4dNZcui8kBRIg6QjcwIA,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-12,2025-11-12,-379.4,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,Rxy03BMPwU23nherDejc1bSgP2P0N62ygCq,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-15,2025-11-15,805.55,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,SyGV8x1HaPExY7MXXwc19NaQDQWpcQTBFV9,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-15,2025-11-15,592.94,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,ZM1JRcoreogrNwwmq6OLkTkx9NIQ0Wobtqn6,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-15,2025-11-15,-11.07,GBP,,,APPLE.COM/BILL REF:ICLOUD,debit
bonus_income,OyreVvFQ0ub2qJ8cKvWB9h3lcBGYQ6TmA65M,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-16,2025-11-16,-268.63,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,t3X13npgW2zMj518Y2bTu5X1YqWg21nYCsXo,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-16,2025-11-16,-162.28,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,0SstzyshA6P3MsHarAJOCBnD3XkfFNuYUPnm,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-19,2025-11-19,-66.52,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,BU0rWEoBSou3ejxjnzuCdZyV6b2JD6sy3ZHT,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-22,2025-11-22,-276.72,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,HB0rfDR6x7KC9zQwzwr2nFsCCFEmqDmpNV2,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-22,2025-11-22,811.54,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,c9LVC2JSxyjQ312WnXRCI4hiCGItUBY3A4Bj,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-22,2025-11-22,-425.83,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,uuaha0arBDLBdEnr5JxKhXHBG7ZtWpWxf9G,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-22,2025-11-22,506.44,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,3EqEyPXS058H4KPfA1lquCu2r6AZDUd7ne7c,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-23,2025-11-23,-37.34,GBP,,,HEATHROW EXPRESS REF:TRAVEL,debit
bonus_income,6mbjhPInRVkLUhY7gbtP7ySeQMgV0Lh8WvAw,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-26,2025-11-26,-266.33,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,bzhDVwNN3aHs1T9kdrPhk0mKZZu209vLC05,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-29,2025-11-29,767.93,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,pyKHq2eYSzewXn4jPfjf0jd8WB71p5EuF3S,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-29,2025-11-29,771.7,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,OaAEAw3CjkGOM5WCZKtp5rBUJPuEuEvqrK2I,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-11-30,2025-11-30,-28.41,GBP,,,HEATHROW EXPRESS REF:TRAVEL,debit
bonus_income,7ZJ69PqcUDO4lKNEfvuP1uRr6YICtu8zF9OH,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-01,2025-12-01,-457.93,GBP,,,BRITISH AIRWAYS REF:TKT-9921,debit
bonus_income,Z4mU7skZ9njwgxFmrkLdsqBz6DPRTL7YBTm,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-01,2025-12-01,583.22,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,Zp5DS1tWYkNPeyyWJQ6gBhucwK6anwj3Qg3,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-01,2025-12-01,604.0,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,sKAJd7gVMqfoIjzQDcrr1eoqXKXmhnjqidXK,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-01,2025-12-01,-1606.91,GBP,,,D/D VIRGIN ATLANTIC REF:CC-PYMT,debit
bonus_income,GlozIoDSBbszpPwIv9IvCtoStU6QlTrKVL8Z,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-03,2025-12-03,-66.09,GBP,,,D/D SKY DIGITAL REF:SAT-992,debit
bonus_income,AQePZkUfAMeDz5zWE8QvbyZCarX1vDwGqTd,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-08,2025-12-08,575.14,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,kGvjrjT3CMwY12Q8ZFVzRFRUQ0En4GTfNUX,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-08,2025-12-08,722.44,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,dGMEBdqir2EbNXStazn0h6Oj5sRzDDCilLUi,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-09,2025-12-09,-309.85,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,rWz5FYrsK9EjHvIHCtlRJoWcURYxPY8EcFK1,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-10,2025-12-10,-236.99,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,g4ai18eWqMyeuPH7M3EHMoQrof8VRgksbudw,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-13,2025-12-13,-371.5,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,a1W84UZ3WoXnlpUVQigMcWcwi4uzmW2wFqk4,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-14,2025-12-14,-181.22,GBP,,,JOHN LEWIS PLC OXFORD ST,debit
bonus_income,jGJXke1Mo4iCppaX3QjBvKNAp0mxDoJJ9s8O,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-14,2025-12-14,-349.01,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,7s1XDeUnPPy0IfyqhwUqxNxPDM6uLONCROhc,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-15,2025-12-15,-146.45,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,9gNGyA230MFDjeS9XHgySFAEBYst549AuXt,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-15,2025-12-15,730.46,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,T8Evzn9uFTQ2zxBj5ZbCTPZWAEWWX9gHP8D,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-15,2025-12-15,576.38,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,swsRhcds6NUgarDv7p1heEJQjY6fpIzKMWx4,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-15,2025-12-15,-8.45,GBP,,,APPLE.COM/BILL REF:ICLOUD,debit
bonus_income,sEg3iCPU6zUjzgEz6cwB61gQH8wylh0CPNLb,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-17,2025-12-17,-274.02,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,GC7dDyQE4efLerNHu9GCLgR0OVSnBovCzfAP,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-19,2025-12-19,-48.11,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,phJeVmn1uj3a1iipkObaWoukdTGUDWFgF6cW,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-19,2025-12-19,-52.67,GBP,,,JOHN LEWIS PLC OXFORD ST,debit
bonus_income,VTPGSva97y7AUCxCNkqJTL88WTGdXGv5Ecr,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-22,2025-12-22,764.2,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,rXhRqeR7H0sb0FDDA4WaggXJHkM01x47QVx,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-22,2025-12-22,787.73,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,7QDffAUxid7IPz26A4drtgFjD0vIhroAIVMP,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-23,2025-12-23,-164.53,GBP,,,JOHN LEWIS PLC OXFORD ST,debit
bonus_income,b5ZqlRtva1JyiNbUnAvwSWJfdjMPqPEBqUhA,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-28,2025-12-28,-36.17,GBP,,,HEATHROW EXPRESS REF:TRAVEL,debit
bonus_income,fCXGNduaFKpRqQKuaVVxYcyaMz8ET026PnJ,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-29,2025-12-29,684.9,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,nBjVZn7FgRP1X66P30tcRDEFLkgsDLmsnyF,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2025-12-29,2025-12-29,483.84,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,0f21ZE3w6JgkFpzJmUU3GfG7X4CE18F0egw,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-01,2026-01-01,829.35,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,1MjeBsrdFtCdZe11MFCIX3BYOtDjdg3vSFkp,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-01,2026-01-01,-1492.61,GBP,,,D/D VIRGIN ATLANTIC REF:CC-PYMT,debit
bonus_income,R8uSpyvLxF09t3CSLVA4FWAd33c37PAw8WK,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-01,2026-01-01,565.34,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,rQEPcyLasnipuaUkxRFZXe1cb51JJRzhbuXM,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-03,2026-01-03,-74.35,GBP,,,D/D SKY DIGITAL REF:SAT-992,debit
bonus_income,sWFHTGP2MLjlQM3ScwS8LUWoo7W4mQJBVWFz,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-05,2026-01-05,-182.53,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,YXipN2Ig00rVq4jB6nBvbdFo9xb50OXirZRi,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-06,2026-01-06,-237.17,GBP,,,BRITISH AIRWAYS REF:TKT-9921,debit
bonus_income,DM4bnj6LAWohoNMdZEHNJSsavJlPGw7HWFb2,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-07,2026-01-07,-75.43,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,N8pbWvTMVTucHYkWCRNYdWCscmc5F9HpUlwW,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-08,2026-01-08,-194.88,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,NNmEZjypbB3p5pDmT2B9MGUEArkgbyuTT0U,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-08,2026-01-08,492.54,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,W7rkEcnLkdvcxD1GWh0wnC0qnL0UVvWpBau,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-08,2026-01-08,771.79,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,Q7iLWceWwxJLQ6xVJGyOphTExIqqB9r4Eh0C,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-12,2026-01-12,-72.16,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,uhw3U3x8EE5GXTeLYHteOtLAQvc1v9r86eNw,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-12,2026-01-12,-91.93,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,BfQ0tveH30S5NXFhmiXbIwXILft9SGVZe8NB,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-14,2026-01-14,-105.78,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,0rHKg9zyfFq4wDN3QVgbPqcpmkGrg5jw1Dz,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-15,2026-01-15,468.35,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,A3NcTKuc26fLs2RG8zn1pSNbMykVg1NtJGm,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-15,2026-01-15,497.81,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,BBGjxrzuLWOefQrSO42uKiv7RyK6txXYPZTQ,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-15,2026-01-15,4908.67,GBP,,,BACS Q1 BONUS REF:PERF-26,debit
bonus_income,Z5f0pKGytvukFhF4vTYYojmLVOkVEUVB5INM,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-15,2026-01-15,-10.28,GBP,,,APPLE.COM/BILL REF:ICLOUD,debit
bonus_income,GhZIKViF1ZGsk5n6Grem7rMMfNKKkM3u5c1f,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-16,2026-01-16,-94.52,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,VqnJMb3HNspYzCQjzCvi1t9vyVFgohBid61z,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-21,2026-01-21,-61.55,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,0pw0B4KDySu0NCmXb71MfEcquhpPhHL1HAW,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-22,2026-01-22,658.12,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,wTKqdKB4vx9LRCvveujsGRd0N7ve4QTDfG0,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-22,2026-01-22,546.06,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,Dhv7jmELbqucHMuJahYK8GNc2dsUb19myUy,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-29,2026-01-29,806.96,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,Qt4bvyz7D5Ha0NrqHSp2HuTGx9LT0zvqYV4,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-29,2026-01-29,636.97,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,Y5Slj9C2EfyCoKdrL0PragiqwzcdIwrxBIZM,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-01-30,2026-01-30,-546.19,GBP,,,BRITISH AIRWAYS REF:TKT-9921,debit
bonus_income,FEJCZ0RSwhfvdWZYYMsZYt0x9mjynjZMhts,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-01,2026-02-01,702.09,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,HP1QXqE7rs68VRQEDI5SrJH3yvVjc7e5OUnZ,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-01,2026-02-01,-1472.08,GBP,,,D/D VIRGIN ATLANTIC REF:CC-PYMT,debit
bonus_income,cSKwDLtRn917XWLRhjdUXLb9CPSxBS24amS,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-01,2026-02-01,686.44,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,Qi78jO2DOUrrdVOoT0c5zZ5cZWlU2rcsL5uC,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-02,2026-02-02,-345.22,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,Lhfx9IwiLyccSXGj3i5tyM0KFFEIDbugzt32,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-03,2026-02-03,-71.1,GBP,,,D/D SKY DIGITAL REF:SAT-992,debit
bonus_income,HE60DlgkCplTXJUk13ZFfPliupqoU7sSaOQd,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-04,2026-02-04,-46.88,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,CjQ53VQN6wn7DC9xR4UXZVQKWGGw4gZ3mHk0,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-07,2026-02-07,-185.97,GBP,,,HARRODS LTD LONDON SW1,debit
bonus_income,eRP3XmNaAFsQWMXPXVppmVxpbuc1pDsnRXv,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-08,2026-02-08,490.61,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,kAjs5LFVydfNkgT285XXUu62N7NLr2uJzdu,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-08,2026-02-08,756.06,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,hmKfFYCFCdCYSyYUJcvd95e5bzVV8OA9x14x,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-12,2026-02-12,-92.14,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,72i1h9yh8ZU8CSAxoCjl2VbOM63oeKBP2pcB,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-15,2026-02-15,-101.89,GBP,,,WAITROSE & PARTNERS LONDON SW1,debit
bonus_income,GszkuyJDXb5RKUJhgeKH5jAV5zEFEPMWwav,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-15,2026-02-15,578.27,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,NLqO8JodDGSWxYpJRlBzzmFLD0TRGI9Dx7CH,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-15,2026-02-15,-10.71,GBP,,,APPLE.COM/BILL REF:ICLOUD,debit
bonus_income,am8vBa9vYwgTqA43BPMLL7yBbeTMJ7bQhTS,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-15,2026-02-15,672.22,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,n1dFrYTtLPtsiOnsd624MAE86PWtzjxUD0sR,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-17,2026-02-17,-34.97,GBP,,,HEATHROW EXPRESS REF:TRAVEL,debit
bonus_income,4I8IipmO50fSlqPL2lVSID1u7a67h9DpLm4I,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-18,2026-02-18,-294.5,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,xHwqFEg8D04wzInjq5JzjuxZEOQpY7NEkXkS,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-18,2026-02-18,-181.63,GBP,,,JOHN LEWIS PLC OXFORD ST,debit
bonus_income,l397G0eYdaiNejnCdN54OaGzbSHrFRA6l4Go,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-19,2026-02-19,-223.09,GBP,,,SELFRIDGES & CO LONDON,debit
bonus_income,GYqyxzJ9oQ0O1VfxIdakEAWJ1fGcn13Dce53,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-20,2026-02-20,-33.53,GBP,,,HEATHROW EXPRESS REF:TRAVEL,debit
bonus_income,Ol0amiYY5sIJ0PHxTXQeUvgoeLMK8uNWBoIx,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-21,2026-02-21,-27.1,GBP,,,HEATHROW EXPRESS REF:TRAVEL,debit
bonus_income,89gmxU4TbxBS8UzvXQJfWgsJLrU8zyRVbGN,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-22,2026-02-22,601.56,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,zUXPCBv6jVejaArFGNEVHrsbC0wFvNMgdGv,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-22,2026-02-22,572.57,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,QOfMXSfjSNTtgatwqilBIzbvfLuxsyf348Jk,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-02-27,2026-02-27,-230.39,GBP,,,BRITISH AIRWAYS REF:TKT-9921,debit
bonus_income,VB3GxoegZqhMRAwQmnAaIzADZKEvNRu9o1Xwg,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-03-21,2026-03-21,500.0,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,wvP9ND75RqslroxjXQoRcyWwrp9AoLSP3wx5X,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-03-21,2026-03-21,504.0,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,r3PNVWVg9MSkRVXJv3RetR54AMkpqlc77wXd9,DMXyaza1VkU9z47Ay5zJtwJnrapoV1C3oRL71,2026-03-22,2026-03-22,500.0,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,z7Loqwqa9WUaeQgl3keqiGWvMmwLo8UllaK3N,DMXyaza1VkU9z47Ay5zJtwJnrapoV1C3oRL71,2026-03-22,2026-03-22,504.0,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,5klGrzQVn5H847JNZk7VtWy3lAM4rgT5blAW1,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-03-28,2026-03-28,500.0,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,JJpR8drbwVS3pP8k4MP6hqNvb56ERaTB13v9L,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-03-28,2026-03-28,800.0,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,kvljGXKmMAsXWEG3ZeEmtLzno91vkMFLqneXV,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-03-28,2026-03-28,461.0,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,3q5kgXgGdEIgA3nbvRABC1mWDaZqdoSZZJLmD,DMXyaza1VkU9z47Ay5zJtwJnrapoV1C3oRL71,2026-03-29,2026-03-29,800.0,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,BQXyxKxD9BIonD183EnBi8Vzojnmw4C44y1zo,DMXyaza1VkU9z47Ay5zJtwJnrapoV1C3oRL71,2026-03-29,2026-03-29,500.0,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
bonus_income,xPMkVWVg58Tr8Z5W1P8ws4glG5aNQEF66wZyE,DMXyaza1VkU9z47Ay5zJtwJnrapoV1C3oRL71,2026-03-29,2026-03-29,461.0,GBP,,,BACS SALARY REF:WAGES,debit
bonus_income,l6k5lgr1mAIWjEx3p9EqTzjQK4DyJ7upnQeky,EJQE1RyrV3SqexJ3RjxgsgdVoyG5MkH4MEZz5,2026-04-04,2026-04-04,500.0,GBP,,,BACS PAYROLL PRIMARY-ACC REF:SALARY,debit
